origin_station_id,origin_station_name,origin_line_id,destination_station_id,destination_station_name,destination_line_id,year,month,total_trips,total_passengers,total_revenue_egp,avg_stations_traveled,avg_ticket_price_egp
18,Saad Zaghloul,Line1,79,Attaba,Transfer_Line2/Line3,2024,4,27,1255,16067,15.3,12.93
20,Ghamra,Line1,7,Tura El Asmant,Line1,2024,4,27,730,8760,13.0,12.0
20,Ghamra,Line1,73,El Bohy,Line3,2024,4,27,640,9799,17.3,14.56
20,Ghamra,Line1,78,Al Shohadaa,Transfer_Line1/Line2,2024,4,27,716,9661,16.9,13.41
20,Ghamra,Line1,79,Attaba,Transfer_Line2/Line3,2024,4,27,812,10127,14.0,12.07
21,El Demerdash,Line1,1,Helwan,Line1,2024,4,27,610,9150,20.0,15.0
21,El Demerdash,Line1,46,Khalafawy,Line2,2024,4,27,593,8479,15.9,13.37
21,El Demerdash,Line1,47,Mezallat,Line2,2024,4,27,413,5472,16.1,13.52
21,El Demerdash,Line1,57,Alf Maskan,Line3,2024,4,27,694,8561,15.4,13.07
21,El Demerdash,Line1,58,Heliopolis Square,Line3,2024,4,27,470,6509,17.0,13.89
21,El Demerdash,Line1,60,Al Ahram,Line3,2024,4,27,762,10746,15.9,13.07
21,El Demerdash,Line1,71,Sudan,Line3,2024,4,27,402,5288,15.7,13.22
21,El Demerdash,Line1,73,El Bohy,Line3,2024,4,27,1037,13879,16.7,13.33
29,Ain Shams,Line1,10,Sakanat El Maadi,Line1,2024,4,27,722,10830,19.0,15.0
29,Ain Shams,Line1,16,El Malek El Saleh,Line1,2024,4,27,974,11688,13.0,12.0
29,Ain Shams,Line1,27,Helmeyet El Zaitoun,Line1,2024,4,27,606,4848,2.0,8.0
29,Ain Shams,Line1,52,Omar Ibn El Khattab,Line3,2024,4,27,757,9894,16.4,13.52
29,Ain Shams,Line1,63,Fair Zone,Line3,2024,4,27,367,4868,16.5,13.48
29,Ain Shams,Line1,76,Rod El Farag Corridor,Line3,2024,4,27,574,7425,16.0,13.59
33,El Mounib,Line2,7,Tura El Asmant,Line1,2024,4,27,729,8256,15.9,13.0
33,El Mounib,Line2,21,El Demerdash,Line1,2024,4,27,808,10052,14.2,12.33
33,El Mounib,Line2,32,New El Marg,Line1,2024,4,27,1015,13396,16.0,13.15
33,El Mounib,Line2,57,Alf Maskan,Line3,2024,4,27,567,7515,17.6,13.74
33,El Mounib,Line2,58,Heliopolis Square,Line3,2024,4,27,478,6164,15.6,12.96
33,El Mounib,Line2,64,Abbassia,Line3,2024,4,27,513,6907,16.8,13.67
33,El Mounib,Line2,79,Attaba,Transfer_Line2/Line3,2024,4,27,561,7689,16.7,13.74
36,Giza,Line2,20,Ghamra,Line1,2024,4,27,665,8857,16.5,13.7
36,Giza,Line2,21,El Demerdash,Line1,2024,4,27,746,9616,17.0,13.74
36,Giza,Line2,25,Saray El Qobba,Line1,2024,4,27,648,8817,17.0,13.37
36,Giza,Line2,30,Ezbet El Nakhl,Line1,2024,4,27,537,6893,15.1,12.96
36,Giza,Line2,57,Alf Maskan,Line3,2024,4,27,457,5711,16.7,13.26
36,Giza,Line2,66,El Geish,Line3,2024,4,27,805,10004,16.0,13.26
36,Giza,Line2,69,Safaa Hegazy,Line3,2024,4,27,732,10466,16.5,13.89
36,Giza,Line2,79,Attaba,Transfer_Line2/Line3,2024,4,27,787,10527,17.4,13.48
37,Faisal,Line2,7,Tura El Asmant,Line1,2024,4,27,705,9464,15.3,12.81
37,Faisal,Line2,17,Sayeda Zeinab,Line1,2024,4,27,734,10374,16.4,13.48
37,Faisal,Line2,34,Sakiat Mekky,Line2,2024,4,27,675,5400,3.0,8.0
37,Faisal,Line2,35,Omm El Masryeen,Line2,2024,4,27,840,6720,2.0,8.0
37,Faisal,Line2,53,Qobaa,Line3,2024,4,27,465,6045,15.3,13.15
38,Cairo University,Line2,25,Saray El Qobba,Line1,2024,4,27,636,8534,15.8,13.37
38,Cairo University,Line2,26,Hadayek El Zaitoun,Line1,2024,4,27,662,8839,16.1,13.63
38,Cairo University,Line2,40,Dokki,Line2,2024,4,27,1150,9200,2.0,8.0
38,Cairo University,Line2,51,El Haykestep,Line3,2024,4,27,592,7355,16.0,13.04
38,Cairo University,Line2,52,Omar Ibn El Khattab,Line3,2024,4,27,698,9085,16.1,13.15
38,Cairo University,Line2,75,Ring Road,Line3,2024,4,27,570,7176,15.5,12.89
40,Dokki,Line2,15,Mar Girgis,Line1,2024,4,27,690,9589,16.1,13.11
40,Dokki,Line2,42,Mohamed Naguib,Line2,2024,4,27,717,5736,2.0,8.0
40,Dokki,Line2,49,Shubra El Kheima,Line2,2024,4,27,841,6728,9.0,8.0
41,Opera,Line2,8,Kozzika,Line1,2024,4,27,725,9872,17.3,14.26
41,Opera,Line2,12,Hadayek El Maadi,Line1,2024,4,27,786,11659,18.1,14.26
41,Opera,Line2,15,Mar Girgis,Line1,2024,4,27,932,13017,15.6,13.37
41,Opera,Line2,27,Helmeyet El Zaitoun,Line1,2024,4,27,928,12711,16.7,13.63
41,Opera,Line2,31,El Marg,Line1,2024,4,27,638,8584,16.3,13.33
41,Opera,Line2,42,Mohamed Naguib,Line2,2024,4,27,898,7184,1.0,8.0
41,Opera,Line2,43,Masarra,Line2,2024,4,27,810,6480,2.0,8.0
41,Opera,Line2,56,Nadi El Shams,Line3,2024,4,27,755,9710,15.6,13.19
41,Opera,Line2,57,Alf Maskan,Line3,2024,4,27,747,10671,15.6,13.0
41,Opera,Line2,58,Heliopolis Square,Line3,2024,4,27,725,9547,16.6,13.44
41,Opera,Line2,60,Al Ahram,Line3,2024,4,27,456,6120,15.7,13.19
41,Opera,Line2,75,Ring Road,Line3,2024,4,27,733,9509,16.0,13.37
44,Road El Farag,Line2,5,Hadayek Helwan,Line1,2024,4,27,597,8044,16.8,13.52
44,Road El Farag,Line2,12,Hadayek El Maadi,Line1,2024,4,27,666,8400,14.6,12.41
44,Road El Farag,Line2,32,New El Marg,Line1,2024,4,27,552,6957,15.4,13.0
44,Road El Farag,Line2,40,Dokki,Line2,2024,4,27,791,6328,4.0,8.0
44,Road El Farag,Line2,42,Mohamed Naguib,Line2,2024,4,27,767,6136,2.0,8.0
44,Road El Farag,Line2,52,Omar Ibn El Khattab,Line3,2024,4,27,930,11938,15.4,13.04
44,Road El Farag,Line2,60,Al Ahram,Line3,2024,4,27,853,11921,17.0,13.93
49,Shubra El Kheima,Line2,18,Saad Zaghloul,Line1,2024,4,27,612,8297,16.2,13.56
49,Shubra El Kheima,Line2,20,Ghamra,Line1,2024,4,27,597,7414,15.9,12.81
49,Shubra El Kheima,Line2,24,Hammamat El Qobba,Line1,2024,4,27,813,11408,16.4,13.7
49,Shubra El Kheima,Line2,32,New El Marg,Line1,2024,4,27,763,10812,17.7,14.3
49,Shubra El Kheima,Line2,36,Giza,Line2,2024,4,27,613,7356,13.0,12.0
49,Shubra El Kheima,Line2,39,El Bohoos,Line2,2024,4,27,626,7512,10.0,12.0
49,Shubra El Kheima,Line2,46,Khalafawy,Line2,2024,4,27,406,3248,3.0,8.0
49,Shubra El Kheima,Line2,47,Mezallat,Line2,2024,4,27,767,6136,2.0,8.0
49,Shubra El Kheima,Line2,55,El Nozha,Line3,2024,4,27,551,8582,18.3,14.93
49,Shubra El Kheima,Line2,71,Sudan,Line3,2024,4,27,916,12723,17.3,13.59
50,Adly Mansour,Line3,1,Helwan,Line1,2024,4,27,862,11800,16.7,13.7
50,Adly Mansour,Line3,4,Wadi Hof,Line1,2024,4,27,636,7844,14.7,12.37
50,Adly Mansour,Line3,15,Mar Girgis,Line1,2024,4,27,347,4883,16.3,13.44
50,Adly Mansour,Line3,32,New El Marg,Line1,2024,4,27,693,9431,17.8,14.04
50,Adly Mansour,Line3,52,Omar Ibn El Khattab,Line3,2024,4,27,645,5160,2.0,8.0
50,Adly Mansour,Line3,53,Qobaa,Line3,2024,4,27,474,3792,3.0,8.0
50,Adly Mansour,Line3,65,Abdou Pasha,Line3,2024,4,27,768,9216,15.0,12.0
50,Adly Mansour,Line3,80,Nasser,Transfer_Line1/Line3,2024,4,27,545,7584,16.1,13.67
55,El Nozha,Line3,18,Saad Zaghloul,Line1,2024,4,27,569,6868,14.8,12.56
55,El Nozha,Line3,23,Kobri El Qobba,Line1,2024,4,27,868,12327,18.2,14.3
55,El Nozha,Line3,75,Ring Road,Line3,2024,4,27,636,9540,20.0,15.0
58,Heliopolis Square,Line3,9,Tura El Balad,Line1,2024,4,27,696,9952,16.6,13.37
58,Heliopolis Square,Line3,21,El Demerdash,Line1,2024,4,27,805,10836,15.7,12.63
58,Heliopolis Square,Line3,38,Cairo University,Line2,2024,4,27,964,13842,16.8,13.44
58,Heliopolis Square,Line3,40,Dokki,Line2,2024,4,27,821,11344,16.7,14.19
58,Heliopolis Square,Line3,52,Omar Ibn El Khattab,Line3,2024,4,27,668,5344,6.0,8.0
58,Heliopolis Square,Line3,54,Hesham Barakat,Line3,2024,4,27,861,6888,4.0,8.0
58,Heliopolis Square,Line3,60,Al Ahram,Line3,2024,4,27,865,6920,2.0,8.0
58,Heliopolis Square,Line3,72,Imbaba,Line3,2024,4,27,748,8976,14.0,12.0
62,Stadium,Line3,15,Mar Girgis,Line1,2024,4,27,643,8378,17.4,14.0
62,Stadium,Line3,38,Cairo University,Line2,2024,4,27,795,9720,15.7,13.0
62,Stadium,Line3,50,Adly Mansour,Line3,2024,4,27,557,6684,12.0,12.0
62,Stadium,Line3,78,Al Shohadaa,Transfer_Line1/Line2,2024,4,27,742,9187,16.1,13.04
64,Abbassia,Line3,15,Mar Girgis,Line1,2024,4,27,630,8935,15.7,13.56
64,Abbassia,Line3,16,El Malek El Saleh,Line1,2024,4,27,764,10259,16.5,13.37
64,Abbassia,Line3,23,Kobri El Qobba,Line1,2024,4,27,843,11415,15.9,13.19
64,Abbassia,Line3,34,Sakiat Mekky,Line2,2024,4,27,643,8292,17.3,14.07
64,Abbassia,Line3,51,El Haykestep,Line3,2024,4,27,602,7224,13.0,12.0
64,Abbassia,Line3,79,Attaba,Transfer_Line2/Line3,2024,4,27,401,4603,14.6,12.33
67,Bab El Shaaria,Line3,7,Tura El Asmant,Line1,2024,4,27,723,10267,18.0,14.11
67,Bab El Shaaria,Line3,57,Alf Maskan,Line3,2024,4,27,786,9432,10.0,12.0
68,Maspero,Line3,28,El Matareyya,Line1,2024,4,27,750,9724,15.7,12.48
68,Maspero,Line3,31,El Marg,Line1,2024,4,27,547,7558,17.0,13.56
68,Maspero,Line3,36,Giza,Line2,2024,4,27,683,9186,15.9,13.37
68,Maspero,Line3,48,Koliet El Zeraa,Line2,2024,4,27,442,5736,15.2,13.0
68,Maspero,Line3,57,Alf Maskan,Line3,2024,4,27,452,5424,11.0,12.0
68,Maspero,Line3,63,Fair Zone,Line3,2024,4,27,649,5192,5.0,8.0
68,Maspero,Line3,66,El Geish,Line3,2024,4,27,627,5016,2.0,8.0
68,Maspero,Line3,77,Sadat,Transfer_Line1/Line2,2024,4,27,528,7000,16.6,13.63
70,Kit Kat,Line3,16,El Malek El Saleh,Line1,2024,4,27,816,10153,14.1,12.52
70,Kit Kat,Line3,28,El Matareyya,Line1,2024,4,27,649,8104,16.4,13.89
70,Kit Kat,Line3,33,El Mounib,Line2,2024,4,27,647,8063,14.9,12.52
70,Kit Kat,Line3,46,Khalafawy,Line2,2024,4,27,634,8493,16.2,13.3
70,Kit Kat,Line3,47,Mezallat,Line2,2024,4,27,1020,14010,17.4,13.89
70,Kit Kat,Line3,73,El Bohy,Line3,2024,4,27,610,4880,3.0,8.0
70,Kit Kat,Line3,79,Attaba,Transfer_Line2/Line3,2024,4,27,617,8233,15.4,12.74
72,Imbaba,Line3,16,El Malek El Saleh,Line1,2024,4,27,763,9330,14.0,12.74
72,Imbaba,Line3,32,New El Marg,Line1,2024,4,27,881,12725,17.4,14.07
72,Imbaba,Line3,44,Road El Farag,Line2,2024,4,27,635,8990,14.9,12.93
72,Imbaba,Line3,75,Ring Road,Line3,2024,4,27,773,6184,3.0,8.0
77,Sadat,Transfer_Line1/Line2,19,Orabi,Line1,2024,4,27,700,8786,16.7,13.3
77,Sadat,Transfer_Line1/Line2,20,Ghamra,Line1,2024,4,27,653,9058,17.0,13.7
77,Sadat,Transfer_Line1/Line2,58,Heliopolis Square,Line3,2024,4,27,632,8243,16.1,13.19
78,Al Shohadaa,Transfer_Line1/Line2,11,El Maadi,Line1,2024,4,27,557,7536,15.8,12.96
78,Al Shohadaa,Transfer_Line1/Line2,37,Faisal,Line2,2024,4,27,570,8439,15.8,13.52
78,Al Shohadaa,Transfer_Line1/Line2,71,Sudan,Line3,2024,4,27,817,11243,16.2,13.74
78,Al Shohadaa,Transfer_Line1/Line2,72,Imbaba,Line3,2024,4,27,873,11859,16.6,13.7
79,Attaba,Transfer_Line2/Line3,24,Hammamat El Qobba,Line1,2024,4,27,598,7834,16.5,13.22
79,Attaba,Transfer_Line2/Line3,26,Hadayek El Zaitoun,Line1,2024,4,27,850,12353,16.6,13.89
79,Attaba,Transfer_Line2/Line3,69,Safaa Hegazy,Line3,2024,4,27,734,9583,15.2,12.74
80,Nasser,Transfer_Line1/Line3,2,Ain Helwan,Line1,2024,4,27,838,10893,17.5,13.48
80,Nasser,Transfer_Line1/Line3,17,Sayeda Zeinab,Line1,2024,4,27,587,7282,15.8,13.0
80,Nasser,Transfer_Line1/Line3,19,Orabi,Line1,2024,4,27,930,12872,15.9,13.59
80,Nasser,Transfer_Line1/Line3,22,Manshiet El Sadr,Line1,2024,4,27,592,8375,15.3,13.11
80,Nasser,Transfer_Line1/Line3,34,Sakiat Mekky,Line2,2024,4,27,564,7461,16.3,13.52
80,Nasser,Transfer_Line1/Line3,61,Koleyet El Banat,Line3,2024,4,27,487,6512,17.3,14.26
3,Helwan University,Line1,2,Ain Helwan,Line1,2024,4,26,528,4224,1.0,8.0
3,Helwan University,Line1,5,Hadayek Helwan,Line1,2024,4,26,624,4992,2.0,8.0
3,Helwan University,Line1,37,Faisal,Line2,2024,4,26,602,7803,15.5,12.96
3,Helwan University,Line1,47,Mezallat,Line2,2024,4,26,873,11528,15.1,12.65
3,Helwan University,Line1,74,El Qawmia,Line3,2024,4,26,626,8040,15.7,13.19
11,El Maadi,Line1,1,Helwan,Line1,2024,4,26,467,5604,10.0,12.0
11,El Maadi,Line1,3,Helwan University,Line1,2024,4,26,563,4504,8.0,8.0
11,El Maadi,Line1,5,Hadayek Helwan,Line1,2024,4,26,623,4984,6.0,8.0
11,El Maadi,Line1,7,Tura El Asmant,Line1,2024,4,26,612,4896,4.0,8.0
11,El Maadi,Line1,12,Hadayek El Maadi,Line1,2024,4,26,545,4360,1.0,8.0
11,El Maadi,Line1,34,Sakiat Mekky,Line2,2024,4,26,429,5761,15.3,13.46
11,El Maadi,Line1,49,Shubra El Kheima,Line2,2024,4,26,695,8689,15.2,12.73
11,El Maadi,Line1,55,El Nozha,Line3,2024,4,26,589,7691,16.5,13.77
11,El Maadi,Line1,63,Fair Zone,Line3,2024,4,26,806,9743,14.3,12.35
11,El Maadi,Line1,72,Imbaba,Line3,2024,4,26,720,10093,17.0,13.65
11,El Maadi,Line1,73,El Bohy,Line3,2024,4,26,624,7648,16.0,13.12
16,El Malek El Saleh,Line1,12,Hadayek El Maadi,Line1,2024,4,26,721,5768,4.0,8.0
16,El Malek El Saleh,Line1,13,Dar El Salam,Line1,2024,4,26,695,5560,3.0,8.0
16,El Malek El Saleh,Line1,27,Helmeyet El Zaitoun,Line1,2024,4,26,910,10920,11.0,12.0
16,El Malek El Saleh,Line1,30,Ezbet El Nakhl,Line1,2024,4,26,730,8760,14.0,12.0
16,El Malek El Saleh,Line1,39,El Bohoos,Line2,2024,4,26,527,7120,16.0,13.27
16,El Malek El Saleh,Line1,44,Road El Farag,Line2,2024,4,26,564,6798,14.1,12.54
16,El Malek El Saleh,Line1,70,Kit Kat,Line3,2024,4,26,664,8744,16.0,13.42
16,El Malek El Saleh,Line1,79,Attaba,Transfer_Line2/Line3,2024,4,26,606,8565,17.0,13.85
17,Sayeda Zeinab,Line1,10,Sakanat El Maadi,Line1,2024,4,26,721,5768,7.0,8.0
17,Sayeda Zeinab,Line1,12,Hadayek El Maadi,Line1,2024,4,26,860,6880,5.0,8.0
17,Sayeda Zeinab,Line1,13,Dar El Salam,Line1,2024,4,26,680,5440,4.0,8.0
17,Sayeda Zeinab,Line1,37,Faisal,Line2,2024,4,26,792,10506,15.7,13.15
17,Sayeda Zeinab,Line1,42,Mohamed Naguib,Line2,2024,4,26,552,7044,16.2,13.04
17,Sayeda Zeinab,Line1,54,Hesham Barakat,Line3,2024,4,26,745,9752,17.0,13.54
17,Sayeda Zeinab,Line1,57,Alf Maskan,Line3,2024,4,26,588,7348,15.5,12.81
17,Sayeda Zeinab,Line1,70,Kit Kat,Line3,2024,4,26,540,7348,16.7,13.69
17,Sayeda Zeinab,Line1,75,Ring Road,Line3,2024,4,26,663,9989,17.0,14.15
17,Sayeda Zeinab,Line1,78,Al Shohadaa,Transfer_Line1/Line2,2024,4,26,744,10787,17.7,14.04
18,Saad Zaghloul,Line1,4,Wadi Hof,Line1,2024,4,26,615,7380,14.0,12.0
18,Saad Zaghloul,Line1,6,El Maasara,Line1,2024,4,26,784,9408,12.0,12.0
18,Saad Zaghloul,Line1,22,Manshiet El Sadr,Line1,2024,4,26,801,6408,4.0,8.0
18,Saad Zaghloul,Line1,33,El Mounib,Line2,2024,4,26,928,12498,14.9,12.77
18,Saad Zaghloul,Line1,49,Shubra El Kheima,Line2,2024,4,26,754,10469,16.7,13.42
18,Saad Zaghloul,Line1,59,Haroun,Line3,2024,4,26,632,8464,16.6,13.58
18,Saad Zaghloul,Line1,64,Abbassia,Line3,2024,4,26,620,7533,15.2,12.65
18,Saad Zaghloul,Line1,78,Al Shohadaa,Transfer_Line1/Line2,2024,4,26,697,8826,15.7,13.23
20,Ghamra,Line1,13,Dar El Salam,Line1,2024,4,26,404,3232,7.0,8.0
20,Ghamra,Line1,19,Orabi,Line1,2024,4,26,902,7216,1.0,8.0
20,Ghamra,Line1,33,El Mounib,Line2,2024,4,26,590,7776,15.4,12.65
20,Ghamra,Line1,42,Mohamed Naguib,Line2,2024,4,26,627,8187,17.2,14.0
20,Ghamra,Line1,43,Masarra,Line2,2024,4,26,744,11605,17.2,14.65
20,Ghamra,Line1,59,Haroun,Line3,2024,4,26,503,6877,15.9,13.15
20,Ghamra,Line1,62,Stadium,Line3,2024,4,26,894,12675,17.6,13.92
21,El Demerdash,Line1,8,Kozzika,Line1,2024,4,26,667,8004,13.0,12.0
21,El Demerdash,Line1,9,Tura El Balad,Line1,2024,4,26,644,7728,12.0,12.0
21,El Demerdash,Line1,35,Omm El Masryeen,Line2,2024,4,26,749,11044,16.0,13.46
21,El Demerdash,Line1,49,Shubra El Kheima,Line2,2024,4,26,552,6976,16.2,13.19
21,El Demerdash,Line1,53,Qobaa,Line3,2024,4,26,607,9084,16.7,14.23
21,El Demerdash,Line1,66,El Geish,Line3,2024,4,26,621,8279,15.3,13.27
21,El Demerdash,Line1,72,Imbaba,Line3,2024,4,26,650,8163,16.3,12.77
21,El Demerdash,Line1,77,Sadat,Transfer_Line1/Line2,2024,4,26,739,9457,16.6,13.77
29,Ain Shams,Line1,18,Saad Zaghloul,Line1,2024,4,26,1248,14976,11.0,12.0
29,Ain Shams,Line1,39,El Bohoos,Line2,2024,4,26,643,8016,16.7,13.5
29,Ain Shams,Line1,45,St. Teresa,Line2,2024,4,26,730,9359,14.8,12.69
29,Ain Shams,Line1,56,Nadi El Shams,Line3,2024,4,26,482,6479,15.0,12.81
33,El Mounib,Line2,3,Helwan University,Line1,2024,4,26,964,11040,14.3,11.92
33,El Mounib,Line2,11,El Maadi,Line1,2024,4,26,625,8600,16.4,13.35
33,El Mounib,Line2,31,El Marg,Line1,2024,4,26,865,12936,17.3,14.23
33,El Mounib,Line2,34,Sakiat Mekky,Line2,2024,4,26,779,6232,1.0,8.0
33,El Mounib,Line2,35,Omm El Masryeen,Line2,2024,4,26,669,5352,2.0,8.0
33,El Mounib,Line2,37,Faisal,Line2,2024,4,26,801,6408,4.0,8.0
33,El Mounib,Line2,51,El Haykestep,Line3,2024,4,26,695,9651,16.8,13.38
33,El Mounib,Line2,67,Bab El Shaaria,Line3,2024,4,26,640,7824,16.0,13.0
33,El Mounib,Line2,76,Rod El Farag Corridor,Line3,2024,4,26,508,6877,17.0,13.15
36,Giza,Line2,7,Tura El Asmant,Line1,2024,4,26,821,11124,15.7,13.31
36,Giza,Line2,12,Hadayek El Maadi,Line1,2024,4,26,727,9078,14.8,12.85
36,Giza,Line2,16,El Malek El Saleh,Line1,2024,4,26,767,9960,16.0,13.23
36,Giza,Line2,32,New El Marg,Line1,2024,4,26,518,7272,16.9,13.58
36,Giza,Line2,45,St. Teresa,Line2,2024,4,26,407,3256,9.0,8.0
36,Giza,Line2,67,Bab El Shaaria,Line3,2024,4,26,849,12460,17.0,13.69
36,Giza,Line2,74,El Qawmia,Line3,2024,4,26,769,10017,17.2,14.0
36,Giza,Line2,75,Ring Road,Line3,2024,4,26,786,11227,16.0,13.69
37,Faisal,Line2,5,Hadayek Helwan,Line1,2024,4,26,603,8227,16.6,14.04
37,Faisal,Line2,12,Hadayek El Maadi,Line1,2024,4,26,476,6553,16.3,13.65
37,Faisal,Line2,23,Kobri El Qobba,Line1,2024,4,26,798,10548,16.5,13.31
37,Faisal,Line2,24,Hammamat El Qobba,Line1,2024,4,26,680,9783,17.5,14.0
37,Faisal,Line2,25,Saray El Qobba,Line1,2024,4,26,555,7761,16.5,13.58
37,Faisal,Line2,32,New El Marg,Line1,2024,4,26,496,7084,16.8,13.81
37,Faisal,Line2,33,El Mounib,Line2,2024,4,26,396,3168,4.0,8.0
37,Faisal,Line2,52,Omar Ibn El Khattab,Line3,2024,4,26,815,12068,17.3,14.73
37,Faisal,Line2,55,El Nozha,Line3,2024,4,26,543,6533,15.2,13.27
37,Faisal,Line2,68,Maspero,Line3,2024,4,26,561,7340,16.3,12.92
37,Faisal,Line2,74,El Qawmia,Line3,2024,4,26,572,7411,14.7,12.88
38,Cairo University,Line2,2,Ain Helwan,Line1,2024,4,26,870,11767,15.1,13.38
38,Cairo University,Line2,11,El Maadi,Line1,2024,4,26,853,11329,17.2,13.04
38,Cairo University,Line2,43,Masarra,Line2,2024,4,26,787,6296,5.0,8.0
38,Cairo University,Line2,58,Heliopolis Square,Line3,2024,4,26,901,10292,15.8,12.62
38,Cairo University,Line2,62,Stadium,Line3,2024,4,26,584,7060,16.9,13.38
38,Cairo University,Line2,64,Abbassia,Line3,2024,4,26,404,4905,14.3,12.27
38,Cairo University,Line2,73,El Bohy,Line3,2024,4,26,636,8475,16.4,13.5
40,Dokki,Line2,4,Wadi Hof,Line1,2024,4,26,523,6601,16.2,13.23
40,Dokki,Line2,36,Giza,Line2,2024,4,26,687,5496,4.0,8.0
40,Dokki,Line2,74,El Qawmia,Line3,2024,4,26,873,11644,17.2,13.65
40,Dokki,Line2,77,Sadat,Transfer_Line1/Line2,2024,4,26,564,7519,17.5,13.54
41,Opera,Line2,23,Kobri El Qobba,Line1,2024,4,26,785,9961,15.3,12.81
41,Opera,Line2,46,Khalafawy,Line2,2024,4,26,711,5688,5.0,8.0
41,Opera,Line2,54,Hesham Barakat,Line3,2024,4,26,533,6172,15.5,12.65
44,Road El Farag,Line2,1,Helwan,Line1,2024,4,26,735,10239,16.4,13.27
44,Road El Farag,Line2,4,Wadi Hof,Line1,2024,4,26,579,7947,16.8,13.5
44,Road El Farag,Line2,10,Sakanat El Maadi,Line1,2024,4,26,519,6897,15.2,13.0
44,Road El Farag,Line2,34,Sakiat Mekky,Line2,2024,4,26,482,5784,10.0,12.0
44,Road El Farag,Line2,66,El Geish,Line3,2024,4,26,576,8113,17.7,13.77
49,Shubra El Kheima,Line2,10,Sakanat El Maadi,Line1,2024,4,26,593,8103,17.0,13.23
49,Shubra El Kheima,Line2,14,El Zahra,Line1,2024,4,26,642,8897,16.8,14.0
49,Shubra El Kheima,Line2,40,Dokki,Line2,2024,4,26,667,5336,9.0,8.0
49,Shubra El Kheima,Line2,52,Omar Ibn El Khattab,Line3,2024,4,26,528,6056,14.4,12.31
49,Shubra El Kheima,Line2,76,Rod El Farag Corridor,Line3,2024,4,26,702,8674,16.0,12.96
49,Shubra El Kheima,Line2,79,Attaba,Transfer_Line2/Line3,2024,4,26,626,8679,16.3,13.65
50,Adly Mansour,Line3,13,Dar El Salam,Line1,2024,4,26,497,6553,14.8,12.92
50,Adly Mansour,Line3,18,Saad Zaghloul,Line1,2024,4,26,647,8545,17.1,13.69
50,Adly Mansour,Line3,23,Kobri El Qobba,Line1,2024,4,26,709,9646,16.7,13.81
50,Adly Mansour,Line3,44,Road El Farag,Line2,2024,4,26,687,8929,14.4,12.81
50,Adly Mansour,Line3,68,Maspero,Line3,2024,4,26,1023,15345,18.0,15.0
50,Adly Mansour,Line3,69,Safaa Hegazy,Line3,2024,4,26,496,7440,19.0,15.0
50,Adly Mansour,Line3,75,Ring Road,Line3,2024,4,26,889,17780,25.0,20.0
55,El Nozha,Line3,5,Hadayek Helwan,Line1,2024,4,26,752,10342,15.7,13.19
55,El Nozha,Line3,8,Kozzika,Line1,2024,4,26,471,6186,16.2,13.04
55,El Nozha,Line3,27,Helmeyet El Zaitoun,Line1,2024,4,26,727,9004,16.0,13.42
55,El Nozha,Line3,28,El Matareyya,Line1,2024,4,26,517,6603,16.7,13.35
55,El Nozha,Line3,31,El Marg,Line1,2024,4,26,686,8407,15.1,13.12
55,El Nozha,Line3,49,Shubra El Kheima,Line2,2024,4,26,613,8152,16.3,13.46
55,El Nozha,Line3,73,El Bohy,Line3,2024,4,26,818,12270,18.0,15.0
58,Heliopolis Square,Line3,5,Hadayek Helwan,Line1,2024,4,26,579,7203,15.7,13.0
58,Heliopolis Square,Line3,12,Hadayek El Maadi,Line1,2024,4,26,493,6343,15.6,12.92
58,Heliopolis Square,Line3,26,Hadayek El Zaitoun,Line1,2024,4,26,689,9116,15.5,13.15
58,Heliopolis Square,Line3,33,El Mounib,Line2,2024,4,26,814,10631,16.0,13.27
58,Heliopolis Square,Line3,39,El Bohoos,Line2,2024,4,26,655,7695,14.8,11.85
58,Heliopolis Square,Line3,41,Opera,Line2,2024,4,26,768,11128,17.0,14.08
58,Heliopolis Square,Line3,48,Koliet El Zeraa,Line2,2024,4,26,596,7791,14.2,12.46
58,Heliopolis Square,Line3,67,Bab El Shaaria,Line3,2024,4,26,588,4704,9.0,8.0
58,Heliopolis Square,Line3,68,Maspero,Line3,2024,4,26,604,7248,10.0,12.0
58,Heliopolis Square,Line3,75,Ring Road,Line3,2024,4,26,775,11625,17.0,15.0
62,Stadium,Line3,2,Ain Helwan,Line1,2024,4,26,425,5435,16.8,13.77
62,Stadium,Line3,6,El Maasara,Line1,2024,4,26,623,8038,14.2,12.27
62,Stadium,Line3,30,Ezbet El Nakhl,Line1,2024,4,26,738,9383,16.5,13.46
62,Stadium,Line3,42,Mohamed Naguib,Line2,2024,4,26,670,8779,15.3,12.77
62,Stadium,Line3,45,St. Teresa,Line2,2024,4,26,636,8572,17.0,13.54
62,Stadium,Line3,53,Qobaa,Line3,2024,4,26,969,7752,9.0,8.0
62,Stadium,Line3,56,Nadi El Shams,Line3,2024,4,26,641,5128,6.0,8.0
62,Stadium,Line3,67,Bab El Shaaria,Line3,2024,4,26,916,7328,5.0,8.0
62,Stadium,Line3,76,Rod El Farag Corridor,Line3,2024,4,26,657,7884,14.0,12.0
64,Abbassia,Line3,3,Helwan University,Line1,2024,4,26,1106,12470,13.9,12.5
64,Abbassia,Line3,7,Tura El Asmant,Line1,2024,4,26,479,6515,15.7,12.92
